strategy,trimMode,quadGaussN,subCellDivGlobal,triGaussNGlobal,elemTotal,elemIn,elemCut,elemOut,policySubcell,policyTriangle,policyFallback,standardQuadraturePoints,subCellCandidatePoints,subCellAcceptedPoints,triangleIntegrationPoints,candidateQuadraturePoints,activeQuadraturePoints,activeCandidateQuadratureRatio,activeAreaConsistencyError,pressureResultantRelativeError,lineLoadResultantRelativeError,pressureRejectionRatio,lineLoadRejectionRatio,couplingAcceptanceRatio,trimClassifyMs,trimClipTriMs,trimTotalMs
severity-aware-ear-hybrid,3,4,5,7,288,111,119,58,0,104,15,1776,3375,3023,2226,7377,7025,0.952284,7.47908e-06,0,0,0,0,0.698276,0.386,213.649,8927.88
