strategy,trimMode,quadGaussN,subCellDivGlobal,triGaussNGlobal,elemTotal,elemIn,elemCut,elemOut,policySubcell,policyTriangle,policyFallback,standardQuadraturePoints,subCellCandidatePoints,subCellAcceptedPoints,triangleIntegrationPoints,candidateQuadraturePoints,activeQuadraturePoints,activeCandidateQuadratureRatio,activeAreaConsistencyError,pressureResultantRelativeError,lineLoadResultantRelativeError,pressureRejectionRatio,lineLoadRejectionRatio,couplingAcceptanceRatio,trimClassifyMs,trimClipTriMs,trimTotalMs
severity-aware-ear-hybrid,3,4,5,7,100,44,40,16,0,36,0,704,0,0,469,1173,1173,1,7.40149e-16,0,0,0.25,0,0,10.334,2.972,91.55
